N	Axis1	Axis2	Axis3	Axis4	Axis5	color	text
1663	-0.001607959	-0.095901002	-0.063418853	-0.015018071	0.037866941	"#ff7f00"	chomat
1625	0.050956151	-0.098746112	-0.091206194	-0.023132115	0.034172581	"#ff7f00"	chomat
1644	0.051815551	-0.04023695	-0.083999444	-0.034672107	0.024586105	"#ff7f00"	chomat
1632	0.051613011	-0.035941712	-0.079980899	-0.033365874	0.024564728	"#ff7f00"	chomat
1643	0.088003255	-0.07189009	-0.096154565	-0.027536891	0.038377849	"#ff7f00"	chomat
1650	0.007330548	-0.101219769	-0.065108664	-0.015376671	0.044521057	"#ff7f00"	chomat
1645	0.087393145	-0.067795538	-0.094561248	-0.027758453	0.03776605	"#ff7f00"	chomat
1655	0.088353236	-0.06953654	-0.094442626	-0.027738303	0.036200483	"#ff7f00"	chomat
1662	-0.002258218	-0.091598073	-0.060471972	-0.007278883	0.033483267	"#ff7f00"	chomat
1661	-0.026718335	0.035362146	-0.044863109	-0.038899617	-0.028855953	"#ff7f00"	chomat
1668	0.052079125	-0.03825219	-0.079367456	-0.03273366	0.023761951	"#ff7f00"	chomat
1002	0.054386369	0.52623163	-0.093129506	0.065545243	0.405463469	"#e41a1c"	bukasovii
941	0.05650836	0.522443154	-0.09222206	0.065185348	0.404363526	"#e41a1c"	bukasovii
1057	0.054875352	0.525794535	-0.092852261	0.065844714	0.405641207	"#e41a1c"	bukasovii
1069	0.053879597	0.523542581	-0.092803888	0.067136029	0.40409254	"#e41a1c"	bukasovii
965	0.053584584	0.524881066	-0.09190528	0.065698008	0.404742049	"#e41a1c"	bukasovii
954	0.053246909	0.527035253	-0.093252097	0.06480381	0.406473283	"#e41a1c"	bukasovii
953	0.054445311	0.528348845	-0.093952324	0.066659263	0.407009544	"#e41a1c"	bukasovii
1105	0.053863307	0.524699188	-0.091516048	0.064278869	0.404394109	"#e41a1c"	bukasovii
1001	0.054294226	0.526852395	-0.093415338	0.066036939	0.406705277	"#e41a1c"	bukasovii
1033	0.056319181	0.524662195	-0.091604636	0.063748921	0.407346172	"#e41a1c"	bukasovii
1045	0.054301876	0.526937753	-0.091523252	0.064333814	0.407011078	"#e41a1c"	bukasovii
1013	0.054614112	0.527218636	-0.093053397	0.064170058	0.407989268	"#e41a1c"	bukasovii
1093	0.054830852	0.5280908	-0.0920501	0.064877798	0.40775435	"#e41a1c"	bukasovii
966	0.055819901	0.526806365	-0.092739204	0.06622119	0.407742861	"#e41a1c"	bukasovii
1012	0.055340631	0.525139267	-0.092755695	0.065260804	0.406805764	"#e41a1c"	bukasovii
942	0.05494894	0.525492443	-0.093697326	0.065546429	0.408490392	"#e41a1c"	bukasovii
1081	0.054996099	0.527514538	-0.092554321	0.065219859	0.406597885	"#e41a1c"	bukasovii
1037	0.054941595	0.52527244	-0.091488315	0.063611391	0.407372997	"#e41a1c"	bukasovii
1116	0.054520991	0.525146572	-0.092941794	0.065733915	0.405253607	"#e41a1c"	bukasovii
978	0.055394552	0.527132062	-0.092594983	0.066319804	0.407578468	"#e41a1c"	bukasovii
989	0.054209962	0.528191859	-0.093374814	0.065774502	0.406917561	"#e41a1c"	bukasovii
1023	0.054573979	0.525986634	-0.093132242	0.065555212	0.406763561	"#e41a1c"	bukasovii
990	0.054628861	0.527660475	-0.092527444	0.066474216	0.407236527	"#e41a1c"	bukasovii
1024	0.054558402	0.528338619	-0.09297759	0.064760966	0.408259106	"#e41a1c"	bukasovii
1552	0.060898507	-0.043421083	-0.086139351	-0.036374301	0.025758646	"#4daf4a"	candolleanum
1599	0.047012793	-0.052210663	-0.091209999	0.128805693	-0.026266752	"#4daf4a"	candolleanum
1618	0.086358244	-0.069407305	-0.095475111	-0.027805321	0.038094074	"#4daf4a"	candolleanum
1571	0.011841393	-0.008885098	0.00336247	0.166331223	-0.035988962	"#4daf4a"	candolleanum
1598	0.032204788	-0.0513568	-0.077316603	0.151453454	-0.031457659	"#4daf4a"	candolleanum
1562	0.067946727	0.1290584	-0.036381932	0.018107083	-0.081576954	"#4daf4a"	candolleanum
1582	0.00690363	-0.011909832	-0.009290285	0.173849448	-0.035784785	"#4daf4a"	candolleanum
1572	0.046375384	-0.080335487	-0.085649447	-0.027378112	0.032014278	"#4daf4a"	candolleanum
1550	0.065743773	0.135149311	-0.035960476	0.018571691	-0.083515514	"#4daf4a"	candolleanum
1560	0.043764877	-0.087750535	-0.082587746	-0.03662749	0.036604979	"#4daf4a"	candolleanum
1601	-0.005308198	-0.093897507	-0.059000399	-0.003394079	0.033240713	"#4daf4a"	candolleanum
1617	0.055530375	-0.066896441	-0.089389396	0.035548701	0.000887688	"#4daf4a"	candolleanum
1590	0.02989797	-0.091582661	-0.072828658	-0.029801345	0.035456889	"#4daf4a"	candolleanum
1591	0.017551192	-0.040723467	-0.048374416	-0.000407265	0.008814379	"#4daf4a"	candolleanum
2306	0.159763049	0.062816728	-0.068127935	-0.122796993	-0.151337237	"#dddd18"	sara
2295	-0.05549701	-0.01926022	-0.021129626	0.154393585	-0.043328719	"#dddd18"	sara
2322	-0.07645699	-0.037271343	-0.00138561	0.108846121	-0.013663102	"#dddd18"	sara
2341	-0.068465395	-0.022328617	-0.012109952	0.158803792	-0.042071489	"#dddd18"	sara
2278	0.006354694	-0.047435748	-0.026649194	0.090253734	0.002872381	"#dddd18"	sara
2304	-0.010525984	0.011664997	-0.03996373	0.21858385	-0.071101541	"#dddd18"	sara
2313	0.16276941	0.062640099	-0.069633905	-0.125405823	-0.151812911	"#dddd18"	sara
2332	-0.075059278	-0.026000794	-0.002057343	0.125852655	-0.025561692	"#dddd18"	sara
2342	-0.017823839	-0.067471286	-0.051154913	0.051226068	-0.002814202	"#dddd18"	sara
2333	-0.083774565	-0.04094759	0.001917276	0.106668887	-0.009861793	"#dddd18"	sara
2340	-0.017598324	-0.072505957	-0.051614706	0.04901557	0.003056646	"#dddd18"	sara
2325	0.162543474	0.064093336	-0.070479014	-0.126060936	-0.152121513	"#dddd18"	sara
2305	0.160738722	0.06353227	-0.066443439	-0.125972818	-0.152244993	"#dddd18"	sara
2287	-0.084898333	-0.029552751	-0.000385325	0.109533841	-0.015499987	"#dddd18"	sara
2324	0.002966636	-0.047520909	-0.029655898	0.098027684	-6.83E-05	"#dddd18"	sara
2311	-0.076798808	-0.033374449	-0.00726546	0.109035248	-0.017649221	"#dddd18"	sara
2345	-0.002221777	-0.050110464	-0.029205765	0.079151638	0.006096239	"#dddd18"	sara
2274	-0.109324617	-0.051089288	0.015171828	0.081403606	0.000633565	"#dddd18"	sara
2336	0.162086851	0.062899345	-0.070575211	-0.123965864	-0.154412251	"#dddd18"	sara
2300	-0.001899932	-0.051409322	-0.023196406	0.086709427	0.005758059	"#dddd18"	sara
2309	-0.163561856	0.190880005	0.018273392	-0.048838073	-0.134578951	"#dddd18"	sara
2337	-0.002629283	-0.055012858	-0.029962336	0.086038098	0.007227143	"#dddd18"	sara
2284	-0.129613642	0.209556384	0.007088326	-0.012860023	-0.15397935	"#dddd18"	sara
2346	0.005950531	-0.047038384	-0.028132067	0.091256075	0.003081261	"#dddd18"	sara
2330	-0.032985082	-0.077294124	-0.043205778	0.018908849	0.010468484	"#dddd18"	sara
2338	0.001393059	0.015741476	-0.038584751	0.213507333	-0.074194945	"#dddd18"	sara
2310	-0.089760582	-0.042421143	0.00167109	0.12583425	-0.014730858	"#dddd18"	sara
2301	0.16388923	0.063107662	-0.072416645	-0.126773231	-0.153346096	"#dddd18"	sara
2328	0.159356242	0.063293938	-0.068725219	-0.123579847	-0.152779893	"#dddd18"	sara
2292	-0.006452447	-0.032730418	-0.017076057	0.134867921	-0.020930628	"#dddd18"	sara
2319	-0.155658935	0.204292029	0.023651216	-0.026195128	-0.146418134	"#dddd18"	sara
2318	-0.074629685	-0.024119639	-0.007944956	0.148477629	-0.033680059	"#dddd18"	sara
2320	-0.023184787	-0.072661542	-0.047193193	0.047120627	0.005660672	"#dddd18"	sara
2283	-0.055292941	-0.013875272	-0.017291875	0.168730613	-0.04476917	"#dddd18"	sara
2302	-0.002535281	-0.053026152	-0.028462911	0.086017388	0.003844888	"#dddd18"	sara
2329	-0.144696627	0.203882264	0.015844377	-0.018054258	-0.14909633	"#dddd18"	sara
2291	0.010341535	-0.056715973	-0.02562144	0.073058129	0.013257769	"#dddd18"	sara
2293	0.161212286	0.062401343	-0.068544182	-0.126879663	-0.152527194	"#dddd18"	sara
2275	-0.102481011	-0.047172778	0.013434955	0.090983417	-0.003543514	"#dddd18"	sara
2282	0.16231303	0.06459353	-0.069755322	-0.12412616	-0.15159222	"#dddd18"	sara
1314	-0.029173363	-0.053175678	-0.04149976	0.106520532	-0.012355911	"#e41a1c"	bukasovii
2348	-0.088054685	0.411150628	-0.00070338	-0.109233262	-0.214261287	"#dddd18"	sara
1403	0.055166137	0.528476379	-0.092971688	0.064825957	0.410683932	"#4daf4a"	candolleanum
1404	0.0566234	0.527820329	-0.093823741	0.064637995	0.409720923	"#4daf4a"	candolleanum
1391	0.054136148	0.52951283	-0.093527302	0.065909772	0.410811008	"#4daf4a"	candolleanum
1368	-0.021309745	0.01064235	-0.044920292	0.287718945	-0.083394189	"#4daf4a"	candolleanum
1379	-0.014887047	0.010597812	-0.044989254	0.268872907	-0.079375839	"#4daf4a"	candolleanum
1439	0.019349492	-0.027875786	-0.075396309	0.153526367	-0.038332466	"#4daf4a"	candolleanum
1427	0.023786297	-0.030739928	-0.071962784	0.149000761	-0.036645563	"#4daf4a"	candolleanum
1378	-0.019403366	0.009921312	-0.04079866	0.280519521	-0.079375175	"#4daf4a"	candolleanum
1438	0.034739754	-0.038790031	-0.070796624	0.12674291	-0.026905004	"#4daf4a"	candolleanum
1367	-0.016253298	0.009569187	-0.043584985	0.2712189	-0.076355255	"#4daf4a"	candolleanum
1448	0.030791951	-0.021831551	-0.068333581	0.156477069	-0.039248486	"#4daf4a"	candolleanum
1369	0.055644675	0.526282495	-0.094681547	0.066430678	0.408054963	"#4daf4a"	candolleanum
1402	0.055041668	0.529893269	-0.092925288	0.065373322	0.412467372	"#4daf4a"	candolleanum
1426	0.031567631	-0.02916036	-0.061235901	0.136996459	-0.031358616	"#4daf4a"	candolleanum
1415	0.031013144	-0.032513582	-0.067677889	0.14046656	-0.032244458	"#4daf4a"	candolleanum
1437	0.036850363	-0.039991157	-0.074519739	0.119504818	-0.023629501	"#4daf4a"	candolleanum
1449	0.031489477	-0.020427801	-0.060922626	0.16089341	-0.038573178	"#4daf4a"	candolleanum
1416	0.038045403	-0.039337277	-0.082156507	0.129519295	-0.0286645	"#4daf4a"	candolleanum
1414	0.019970309	-0.03014453	-0.058540749	0.157188736	-0.037227171	"#4daf4a"	candolleanum
1390	-0.012119007	0.009496818	-0.044202912	0.261132156	-0.077971871	"#4daf4a"	candolleanum
1392	0.055556556	0.530132086	-0.093319715	0.064884698	0.411780659	"#4daf4a"	candolleanum
1497	0.036033818	-0.039137369	-0.080724781	0.130436082	-0.028092142	"#4daf4a"	candolleanum
1542	0.067099484	0.13629996	-0.036920552	0.019276304	-0.082339289	"#4daf4a"	candolleanum
1521	0.014067597	-0.020642026	0.000343843	0.16856332	-0.034545808	"#4daf4a"	candolleanum
1496	0.037070788	-0.026839149	-0.064171989	0.147640598	-0.031733375	"#4daf4a"	candolleanum
1463	0.025631265	-0.039436153	-0.075337352	0.134329199	-0.026684494	"#4daf4a"	candolleanum
1472	0.031199557	-0.036276738	-0.067660407	0.13560193	-0.02953139	"#4daf4a"	candolleanum
1498	0.035909995	-0.03676939	-0.080100878	0.127673602	-0.028497888	"#4daf4a"	candolleanum
1531	0.039878768	-0.090247185	-0.073387989	-0.023937649	0.03495629	"#4daf4a"	candolleanum
1544	0.045236046	-0.089856019	-0.08345374	-0.027324335	0.036778056	"#4daf4a"	candolleanum
1485	0.02135822	-0.020643052	-0.062160065	0.169884416	-0.045448332	"#4daf4a"	candolleanum
1462	0.019203236	-0.024370922	-0.060920793	0.158349193	-0.039380718	"#4daf4a"	candolleanum
1532	0.033210748	-0.09168778	-0.076235973	-0.01990369	0.036743759	"#4daf4a"	candolleanum
1473	0.028221295	-0.033325303	-0.064874781	0.13918228	-0.031908701	"#4daf4a"	candolleanum
1533	0.014144926	-0.000606236	0.010128172	0.174382751	-0.04700052	"#4daf4a"	candolleanum
1543	0.018629666	-0.087236211	-0.066421695	-0.022271461	0.031621462	"#4daf4a"	candolleanum
1484	0.021992386	-0.024369088	-0.058815889	0.153190998	-0.035621306	"#4daf4a"	candolleanum
1508	0.025007657	-0.090395733	-0.069860602	-0.026438054	0.034053743	"#4daf4a"	candolleanum
1460	0.034943844	-0.039098283	-0.06978712	0.130163309	-0.025412098	"#4daf4a"	candolleanum
1474	0.0261723	-0.026647349	-0.064406939	0.150303515	-0.033496964	"#4daf4a"	candolleanum
1520	0.032745273	-0.090640535	-0.071527901	-0.023258047	0.034710904	"#4daf4a"	candolleanum
1522	0.004861206	-0.007040621	0.006526667	0.176661407	-0.042238679	"#4daf4a"	candolleanum
1486	0.033183785	-0.040303152	-0.082688066	0.127294028	-0.025818563	"#4daf4a"	candolleanum
1510	0.017466937	-0.013951978	0.018570223	0.160176689	-0.036855526	"#4daf4a"	candolleanum
1461	0.028957813	-0.038354225	-0.068300366	0.137769273	-0.028066355	"#4daf4a"	candolleanum
1509	0.012997112	-0.011908461	0.007099559	0.141618457	-0.026742388	"#4daf4a"	candolleanum
1276	0.026651552	-0.066930578	-0.081409782	0.085329183	-0.011824894	"#e41a1c"	bukasovii
1239	0.01678374	-0.070990056	-0.077609014	0.095697952	-0.006560743	"#e41a1c"	bukasovii
1288	0.029203918	-0.059209529	-0.06927869	0.095761484	-0.018087933	"#e41a1c"	bukasovii
1310	0.026337673	-0.06918441	-0.072978136	0.091031179	-0.010213686	"#e41a1c"	bukasovii
1252	0.017260573	-0.048291958	-0.068154667	0.11774006	-0.028009656	"#e41a1c"	bukasovii
1286	0.021160914	-0.052789306	-0.06899395	0.105991544	-0.023967137	"#e41a1c"	bukasovii
1297	0.042205149	-0.061675694	-0.085272878	0.099597429	-0.000861928	"#e41a1c"	bukasovii
1299	0.037218765	-0.062390921	-0.080688971	0.099827853	-0.0054875	"#e41a1c"	bukasovii
1265	0.013811139	-0.06497364	-0.072564596	0.092338304	-0.010663558	"#e41a1c"	bukasovii
1229	0.019338252	-0.068994032	-0.071439401	0.091056276	-0.007030695	"#e41a1c"	bukasovii
1277	0.017060818	-0.067134058	-0.077464516	0.098697137	-0.009914607	"#e41a1c"	bukasovii
1309	0.017179308	-0.064240474	-0.073367207	0.101968286	-0.010694286	"#e41a1c"	bukasovii
1253	0.025448001	-0.062974868	-0.079151504	0.100378292	-0.018466119	"#e41a1c"	bukasovii
1227	0.00603124	-0.057007291	-0.062203122	0.118348344	-0.016160121	"#e41a1c"	bukasovii
1251	-0.021350841	-0.006928457	-0.037538315	0.239820328	-0.065284335	"#e41a1c"	bukasovii
1263	-0.014692097	-0.005340356	-0.04353647	0.248308428	-0.070212791	"#e41a1c"	bukasovii
1298	0.001712517	-0.003844845	-0.049054078	0.216897104	-0.05944546	"#e41a1c"	bukasovii
1241	-0.001189343	-0.001419736	-0.044292245	0.21716044	-0.061210643	"#e41a1c"	bukasovii
1287	-0.001412856	-0.003853932	-0.044924177	0.208729506	-0.059237853	"#e41a1c"	bukasovii
1240	-0.003444152	-0.003969376	-0.045746786	0.208155244	-0.061845713	"#e41a1c"	bukasovii
1275	-0.001833031	-0.004869376	-0.046573456	0.219490528	-0.060490014	"#e41a1c"	bukasovii
1228	-0.001035531	-0.00489265	-0.045171786	0.207234168	-0.059425058	"#e41a1c"	bukasovii
1308	-0.002007896	-0.002800186	-0.047689466	0.216328612	-0.062958012	"#e41a1c"	bukasovii
912	0.065878726	-0.062105412	-0.073861226	-0.000877238	0.015680109	"#e41a1c"	bukasovii
906	0.018300779	-0.028975759	-0.05204978	0.124391804	-0.025566105	"#e41a1c"	bukasovii
917	0.079014393	-0.07080222	-0.080878817	-0.01387738	0.027507763	"#e41a1c"	bukasovii
900	0.064456899	-0.070100809	-0.075462467	-0.007605039	0.019122941	"#e41a1c"	bukasovii
930	0.021046557	-0.02857558	-0.052776212	0.126286984	-0.028270666	"#e41a1c"	bukasovii
951	0.021806083	-0.027902203	-0.055614032	0.122440729	-0.02819086	"#e41a1c"	bukasovii
896	0.026812509	-0.028522417	-0.054933021	0.128188156	-0.029043431	"#e41a1c"	bukasovii
905	0.087928591	-0.069720903	-0.084459165	-0.019696203	0.031374656	"#e41a1c"	bukasovii
963	0.019747794	-0.031296331	-0.056022507	0.130201277	-0.028835583	"#e41a1c"	bukasovii
935	0.077945635	-0.073586584	-0.080605134	-0.008743943	0.022406602	"#e41a1c"	bukasovii
895	0.019447569	-0.030064055	-0.055653898	0.12452669	-0.026782034	"#e41a1c"	bukasovii
913	0.07358355	-0.062652041	-0.077060298	0.001159019	0.019408722	"#e41a1c"	bukasovii
919	0.023191446	-0.027339243	-0.058100956	0.129949475	-0.024461666	"#e41a1c"	bukasovii
925	0.043638971	-0.056428747	-0.08781776	-0.024312762	0.017157128	"#e41a1c"	bukasovii
918	0.026882226	-0.027058381	-0.056222876	0.134984093	-0.026535317	"#e41a1c"	bukasovii
911	0.075603919	-0.066496402	-0.078738874	0.000721722	0.019919137	"#e41a1c"	bukasovii
923	0.06838589	-0.065616025	-0.074333523	-0.00635606	0.020286133	"#e41a1c"	bukasovii
975	0.017772817	-0.029264411	-0.052182703	0.126985109	-0.027763174	"#e41a1c"	bukasovii
924	0.069358304	-0.073280829	-0.079137603	-0.009903585	0.021418267	"#e41a1c"	bukasovii
939	0.015856191	-0.031180805	-0.051681466	0.121713774	-0.027813202	"#e41a1c"	bukasovii
901	0.074881935	-0.070055897	-0.079593448	0.005702597	0.021209821	"#e41a1c"	bukasovii
934	0.063592909	-0.069523985	-0.075069375	-0.004835331	0.018380051	"#e41a1c"	bukasovii
907	0.018213491	-0.027656813	-0.051293238	0.121648629	-0.027353309	"#e41a1c"	bukasovii
929	0.020754076	-0.028904863	-0.055427551	0.131188003	-0.027611278	"#e41a1c"	bukasovii
1400	-0.020284552	0.008175832	-0.043233871	0.273478972	-0.081545997	"#4daf4a"	candolleanum
1436	0.022926322	-0.025299627	-0.061285023	0.157811666	-0.036941538	"#4daf4a"	candolleanum
1399	0.025443859	-0.091931444	-0.072955451	-0.026177374	0.046790535	"#4daf4a"	candolleanum
1401	-0.014601371	0.008979765	-0.042216395	0.269214333	-0.075935922	"#4daf4a"	candolleanum
1434	0.06242906	0.133290598	-0.034588506	0.015832749	-0.081458388	"#4daf4a"	candolleanum
1424	0.033190204	-0.029591387	-0.069019608	0.137224547	-0.034897647	"#4daf4a"	candolleanum
1365	0.01520425	-0.088341858	-0.063619898	-0.02154698	0.041909318	"#4daf4a"	candolleanum
1423	0.064629375	0.133596235	-0.03487447	0.017930286	-0.081796486	"#4daf4a"	candolleanum
1447	0.062666088	0.132383156	-0.036053975	0.016524101	-0.08345355	"#4daf4a"	candolleanum
1413	0.031652096	-0.041813083	-0.071756075	0.116585423	-0.027281602	"#4daf4a"	candolleanum
1387	0.012951151	-0.087433655	-0.058573008	-0.026889678	0.045878868	"#4daf4a"	candolleanum
1435	0.064814559	0.137298129	-0.035385958	0.018641339	-0.082228471	"#4daf4a"	candolleanum
1363	-0.000813716	0.013015371	-0.046191319	0.241050442	-0.07075761	"#4daf4a"	candolleanum
1366	0.029730416	-0.09079756	-0.068791502	-0.030919841	0.049466025	"#4daf4a"	candolleanum
1377	0.019545819	-0.089241942	-0.065865785	-0.023021376	0.044940071	"#4daf4a"	candolleanum
1425	0.033397399	-0.035338984	-0.072104724	0.132867393	-0.028962196	"#4daf4a"	candolleanum
1388	0.024844325	-0.089504115	-0.067952458	-0.025593379	0.04604265	"#4daf4a"	candolleanum
1412	0.024249322	-0.031966957	-0.06556649	0.147148095	-0.03638413	"#4daf4a"	candolleanum
1364	0.052618446	0.517876279	-0.091384638	0.063499324	0.402398346	"#4daf4a"	candolleanum
1375	0.022364686	-0.086316016	-0.071785699	-0.023269093	0.04552677	"#4daf4a"	candolleanum
1389	-0.018894385	0.010167514	-0.041882738	0.281635784	-0.078727389	"#4daf4a"	candolleanum
1445	0.09417803	-0.068926322	-0.096410448	-0.024273857	0.031545444	"#4daf4a"	candolleanum
1376	0.019569743	-0.088134578	-0.065339052	-0.020082088	0.045602207	"#4daf4a"	candolleanum
1411	0.066753818	0.136691151	-0.038055912	0.018885367	-0.07980529	"#4daf4a"	candolleanum
1446	0.065765485	0.13385888	-0.037807623	0.017457288	-0.083492713	"#4daf4a"	candolleanum
1714	0.042978619	-0.056206936	-0.07830123	0.105612112	-0.01648453	"#d63ded"	marina
1687	0.093363926	-0.070217356	-0.096348424	-0.028853985	0.034637127	"#d63ded"	marina
1773	0.051124869	-0.063881589	-0.089496112	0.092893517	-0.006814132	"#d63ded"	marina
1686	0.06106254	-0.081608904	-0.095739352	-0.004702643	0.015096352	"#d63ded"	marina
1738	0.047048794	-0.058070928	-0.089417299	0.107415309	-0.018664774	"#d63ded"	marina
1685	0.060146892	-0.078527733	-0.087492935	0.008695977	0.00538747	"#d63ded"	marina
1688	0.088268185	-0.068122319	-0.090676021	-0.028450309	0.038428975	"#d63ded"	marina
1678	0.08764378	-0.07045833	-0.09250895	-0.029644155	0.038270872	"#d63ded"	marina
1682	0.031464969	-0.086424439	-0.067265072	-0.012508611	0.037193433	"#d63ded"	marina
1683	-0.007722292	-0.092095645	-0.059567508	0.003326594	0.038913188	"#d63ded"	marina
1762	0.050274305	-0.053530245	-0.091077787	0.118000247	-0.019686124	"#d63ded"	marina
1676	0.091368156	-0.070903321	-0.094546062	-0.028221978	0.035978664	"#d63ded"	marina
1726	0.041524824	-0.05891837	-0.08613802	0.104984864	-0.018181607	"#d63ded"	marina
1679	0.053017307	-0.029862665	-0.081579831	-0.03128331	0.018208262	"#d63ded"	marina
1674	0.083440163	-0.024100332	-0.087482621	0.043187641	-0.000768562	"#d63ded"	marina
1680	0.041405479	-0.048679513	-0.077314562	0.127975472	-0.020437909	"#d63ded"	marina
1684	-0.049470299	0.016585602	-0.02638985	0.100449979	-0.044297914	"#d63ded"	marina
1681	0.040078687	-0.047290525	-0.080968648	0.129289498	-0.028734705	"#d63ded"	marina
1673	0.067126716	-0.097050324	-0.097032281	-0.031779804	0.037103187	"#d63ded"	marina
1677	0.08995504	-0.071597582	-0.097567163	-0.02939609	0.035510986	"#d63ded"	marina
1690	0.028482173	-0.049692098	-0.08012727	0.148058423	-0.029042867	"#d63ded"	marina
1675	0.063478495	-0.076301185	-0.093991361	-0.011330582	0.011866401	"#d63ded"	marina
1750	0.03669566	-0.047340745	-0.07951076	0.136019545	-0.024246118	"#d63ded"	marina
1689	0.089812197	-0.070998177	-0.095741916	-0.024619723	0.034874564	"#d63ded"	marina
1702	0.040534628	-0.063579679	-0.085423042	0.113379078	-0.015567208	"#d63ded"	marina
1043	0.037076974	-0.05192353	-0.086812897	0.126912289	-0.024174439	"#e41a1c"	bukasovii
1054	0.037224802	-0.056884939	-0.079037254	0.087585987	-0.015680923	"#e41a1c"	bukasovii
1122	0.032909484	-0.051045299	-0.081263049	0.117156462	-0.025267373	"#e41a1c"	bukasovii
