k21	k22	k31	k32	k33	k41	k42	k43	k44	k51	k52	k53	k54	k55	k61	k62	k63	k64	k65	k66	k71	k72	k73	k74	k75	k76	k77	k81	k82	k83	k84	k85	k86	k87	k88	k91	k92	k93	k94	k95	k96	k97	k98	k99
0.9999	0.0001	1.00E-04	0.978312	0.0215884	0.503509	1.00E-04	0.495242	0.00114876	1.00E-04	1.00E-04	0.00742009	0.509696	0.482684	1.00E-04	1.00E-04	1.00E-04	0.488768	0.502102	0.00883008	1.00E-04	1.00E-04	1.00E-04	0.212267	0.476609	1.00E-04	0.310724	0.00271957	1.00E-04	1.00E-04	0.308703	0.477867	1.00E-04	1.00E-04	0.210311	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.311953	0.2022	1.00E-04	0.479655	0.00569138
0.985757	0.0142429	0.0262885	0.973611	1.00E-04	0.583019	1.00E-04	0.416781	1.00E-04	0.0145117	1.00E-04	1.00E-04	0.588422	0.396866	0.0170102	1.00E-04	1.00E-04	0.399282	0.583407	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0222502	0.537447	1.00E-04	0.439903	0.0036372	1.00E-04	1.00E-04	0.436823	0.541329	1.00E-04	1.00E-04	0.0178108	0.00258169	1.00E-04	1.00E-04	1.00E-04	0.438681	0.0107554	1.00E-04	0.541719	0.00586308
0.998883	0.00111706	0.0160265	0.983874	1.00E-04	0.580751	1.00E-04	0.419049	1.00E-04	0.00661616	1.00E-04	1.00E-04	0.582121	0.411063	0.00912239	1.00E-04	1.00E-04	0.407683	0.582895	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0165815	0.533325	1.00E-04	0.449694	1.00E-04	1.00E-04	1.00E-04	0.458788	0.534062	1.00E-04	1.00E-04	0.00664968	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.465272	0.00118758	9.99E-05	0.532941	9.99E-05
0.983736	0.0162642	0.0302003	0.96281	0.00698938	0.582486	1.00E-04	0.417314	1.00E-04	0.0199528	1.00E-04	1.00E-04	0.579561	0.400286	0.0252575	1.00E-04	1.00E-04	0.395856	0.578587	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0142342	0.534797	1.00E-04	0.450568	0.00167438	1.00E-04	0.00391083	0.451746	0.534666	0.00770338	1.00E-04	1.00E-04	0.00202121	1.00E-04	0.0102981	1.00E-04	0.445797	0.00296656	1.00E-04	0.535641	0.00297583
0.995485	0.0045152	0.0188673	0.981033	1.00E-04	0.523839	1.00E-04	0.475961	1.00E-04	0.0114098	1.00E-04	1.00E-04	0.531247	0.457143	0.0138699	1.00E-04	1.00E-04	0.45732	0.52851	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0268059	0.480384	1.00E-04	0.49241	1.00E-04	1.00E-04	1.00E-04	0.498916	0.476826	1.00E-04	1.00E-04	0.0237581	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.496278	0.0215112	1.00E-04	0.477988	0.003723
0.9999	0.0001	0.011544	0.988356	1.00E-04	0.485543	1.00E-04	0.514257	1.00E-04	0.0204812	1.00E-04	1.00E-04	0.489523	0.489796	0.0247299	1.00E-04	1.00E-04	0.490616	0.484355	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0254756	0.433564	1.00E-04	0.540561	0.00765706	1.00E-04	1.00E-04	0.534292	0.43631	1.00E-04	1.00E-04	0.0213406	0.00442877	1.00E-04	1.00E-04	1.00E-04	0.533999	0.0165076	1.00E-04	0.436419	0.00824538
0.973497	0.0265035	0.0412836	0.95489	0.00382693	0.540497	1.00E-04	0.459303	1.00E-04	0.0441419	1.00E-04	1.00E-04	0.53406	0.421598	0.04233	0.000246125	1.00E-04	0.423907	0.533317	1.00E-04	0.012644	1.00E-04	0.00902047	0.00315816	0.494474	1.00E-04	0.480504	0.0108904	0.000608707	0.0166385	0.480379	0.48293	0.00819148	1.00E-04	0.000262179	0.0179862	1.00E-04	0.00925167	0.00412234	0.468573	1.00E-04	0.00277442	0.487059	0.0100335
0.969163	0.0308373	0.042667	0.957233	1.00E-04	0.555499	1.00E-04	0.444301	1.00E-04	0.0241223	0.00049897	1.00E-04	0.551513	0.423766	0.0227849	0.00152095	0.00381574	0.425002	0.546776	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0231518	0.503986	0.00468034	0.467882	0.00510695	1.00E-04	0.000131285	0.472758	0.501373	0.0050971	0.00526578	0.0101677	1.00E-04	1.00E-04	0.00767546	0.00120159	0.472795	0.0103816	0.00729929	0.49384	0.0066075
0.9999	0.0001	0.0067896	0.992759	0.000450931	0.507174	1.00E-04	0.492627	1.00E-04	0.0205274	1.00E-04	1.00E-04	0.513696	0.465577	0.0222363	1.00E-04	1.00E-04	0.463702	0.513762	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0189769	0.454191	1.00E-04	0.526433	0.00595736	1.00E-04	1.00E-04	0.525062	0.464364	1.00E-04	1.00E-04	0.00421661	0.00401958	1.00E-04	0.000987697	1.00E-04	0.528177	0.00558441	1.00E-04	0.458842	0.00208975
0.994691	0.0053093	0.0196201	0.98028	1.00E-04	0.495742	1.00E-04	0.504058	1.00E-04	0.0337352	1.00E-04	1.00E-04	0.500336	0.465729	0.0409242	1.00E-04	1.00E-04	0.465076	0.493699	1.00E-04	0.00205377	1.00E-04	1.00E-04	0.0179548	0.444904	1.00E-04	0.534788	1.00E-04	1.00E-04	0.00932864	0.538526	0.444276	0.0027378	1.00E-04	0.00483153	0.0148184	1.00E-04	0.00341438	1.00E-04	0.534989	0.00110043	1.00E-04	0.441853	0.00352411
0.972015	0.0279847	0.0429515	0.956949	1.00E-04	0.523478	1.00E-04	0.476322	1.00E-04	0.0430713	1.00E-04	1.00E-04	0.52399	0.432739	0.0438043	1.00E-04	0.00290517	0.431074	0.522016	1.00E-04	0.0132661	1.00E-04	1.00E-04	0.0261628	0.478482	0.00200967	0.47988	0.00293629	0.000242492	0.018885	0.478609	0.474231	1.00E-04	0.0054372	0.0195583	0.0223548	0.00144345	1.00E-04	1.00E-04	0.477526	0.0168682	0.00579802	0.472034	0.00377609
0.978855	0.0211445	0.0346679	0.96497	0.000362218	0.557262	1.00E-04	0.442538	1.00E-04	0.0214485	1.00E-04	1.00E-04	0.557434	0.420917	0.0232747	1.00E-04	1.00E-04	0.419785	0.556641	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0215953	0.509117	1.00E-04	0.468888	0.00203369	1.00E-04	0.000274023	0.4699	0.511634	0.00143995	1.00E-04	0.0145185	0.00332092	1.00E-04	0.00192853	1.00E-04	0.466809	0.0120833	0.00336494	0.507919	0.00437467
0.986837	0.0131629	0.027304	0.964404	0.00829168	0.481255	1.00E-04	0.518545	1.00E-04	0.0389065	1.00E-04	1.00E-04	0.480097	0.480797	0.0396494	0.00144084	1.00E-04	0.481272	0.477438	1.00E-04	0.00283769	1.00E-04	0.00563109	0.0237235	0.426515	1.00E-04	0.541093	0.0144733	1.00E-04	0.0104894	0.523536	0.423144	0.0100188	1.00E-04	0.0181378	0.00909381	1.00E-04	0.0090005	0.000767879	0.528139	0.0118101	0.00122313	0.423609	0.0162561
0.950802	0.0491977	0.0626123	0.931483	0.00590477	0.640354	1.00E-04	0.359446	1.00E-04	0.0270712	1.00E-04	1.00E-04	0.641865	0.330864	0.0281525	1.00E-04	0.00894378	0.324887	0.637816	1.00E-04	0.00453663	1.00E-04	0.00225563	0.0127002	0.59699	0.00812145	0.375296	1.00E-04	1.00E-04	0.0133536	0.368333	0.597152	0.00634299	0.00920125	0.00541763	0.0158328	1.00E-04	0.00191635	1.00E-04	0.368075	0.0031421	0.0128641	0.59787	1.00E-04
0.970766	0.0292339	0.0412813	0.957481	0.00123783	0.606503	1.00E-04	0.393297	1.00E-04	0.0321636	1.00E-04	1.00E-04	0.605064	0.362572	0.0380949	1.00E-04	1.00E-04	0.357584	0.604021	1.00E-04	0.0142388	1.00E-04	1.00E-04	0.020522	0.56218	1.00E-04	0.40276	0.00505515	1.00E-04	0.0156819	0.404528	0.561341	0.00012707	1.00E-04	0.0130663	0.0184486	1.00E-04	0.000680276	1.00E-04	0.396163	0.0104924	0.00101078	0.565933	0.00707234
0.9999	0.0001	0.01362	0.985236	0.00114432	0.470323	1.00E-04	0.529477	1.00E-04	0.0469944	1.00E-04	1.00E-04	0.472244	0.480562	0.0476537	1.00E-04	1.00E-04	0.482314	0.469733	1.00E-04	0.0124676	1.00E-04	1.00E-04	0.0278582	0.422488	1.00E-04	0.536886	0.00676512	1.00E-04	0.0245595	0.523437	0.426072	1.00E-04	1.00E-04	0.0188665	0.0238345	1.00E-04	1.00E-04	1.00E-04	0.527321	0.0151814	1.00E-04	0.424723	0.00853994
0.989146	0.0108545	0.0250649	0.974835	1.00E-04	0.49262	1.00E-04	0.50718	1.00E-04	0.0364887	1.00E-04	1.00E-04	0.490746	0.472566	0.0424242	1.00E-04	1.00E-04	0.463575	0.493701	1.00E-04	0.00670869	1.00E-04	1.00E-04	0.0273245	0.445243	1.00E-04	0.520424	1.00E-04	1.00E-04	0.0158295	0.524202	0.441593	1.00E-04	1.00E-04	0.017975	0.0117816	1.00E-04	1.00E-04	1.00E-04	0.517981	0.0166133	0.000381863	0.443959	0.00898407
0.994524	0.00547597	0.0226514	0.975658	0.00169015	0.507741	1.00E-04	0.492059	1.00E-04	0.0402491	1.00E-04	1.00E-04	0.507278	0.452273	0.0405617	1.00E-04	1.00E-04	0.456821	0.502317	1.00E-04	0.00863439	1.00E-04	0.00426114	0.0235897	0.458493	1.00E-04	0.504822	0.00279992	1.00E-04	0.0215117	0.507843	0.460535	1.00E-04	1.00E-04	0.00701077	0.0195319	1.00E-04	0.00313881	1.00E-04	0.507415	0.00439913	1.00E-04	0.457634	0.00758083
0.9999	0.0001	0.0126248	0.987275	1.00E-04	0.440532	1.00E-04	0.559268	1.00E-04	0.039874	1.00E-04	1.00E-04	0.442101	0.517825	0.0402455	1.00E-04	1.00E-04	0.518772	0.440682	1.00E-04	0.00387911	1.00E-04	1.00E-04	0.0373115	0.386901	1.00E-04	0.571608	0.00810297	1.00E-04	0.00949636	0.568985	0.387415	1.00E-04	1.00E-04	0.0257013	0.0131759	1.00E-04	1.00E-04	1.00E-04	0.566205	0.0226029	1.00E-04	0.386803	0.0108134
0.967367	0.032633	0.0468149	0.946903	0.00628167	0.538085	1.00E-04	0.461715	1.00E-04	0.0493873	1.00E-04	1.00E-04	0.53314	0.417273	0.0501387	1.00E-04	0.00702537	0.410587	0.532049	1.00E-04	0.021879	1.00E-04	0.00098492	0.0279185	0.486332	0.0066243	0.456162	0.00799706	1.00E-04	0.0200355	0.454565	0.483327	0.00477962	0.0094444	0.019752	0.0248333	1.00E-04	0.00267857	1.00E-04	0.451266	0.0178484	0.0120597	0.484478	0.00663605
0.969667	0.0303335	0.0452054	0.946619	0.00817566	0.53141	1.00E-04	0.46839	1.00E-04	0.032693	0.00224043	0.00214274	0.526485	0.436438	0.033834	0.00182622	0.00582708	0.434804	0.523608	1.00E-04	0.00611942	1.00E-04	0.00611236	0.0354674	0.479007	0.00664551	0.466549	0.00744184	1.00E-04	0.00681648	0.462332	0.482068	0.00962723	0.00914867	0.0224657	0.0110863	1.00E-04	0.00997338	0.000327944	0.461031	0.0226587	0.00837444	0.475107	0.0113412
0.979186	0.0208143	0.0349517	0.961227	0.00382139	0.487308	1.00E-04	0.512492	1.00E-04	0.0435373	1.00E-04	1.00E-04	0.481224	0.475039	0.0412953	1.00E-04	0.00403623	0.47563	0.478839	1.00E-04	0.00585657	1.00E-04	0.00383899	0.0328784	0.429335	0.00436593	0.523625	0.0128339	1.00E-04	0.0115502	0.511596	0.428229	0.0116544	0.00624302	0.017793	0.0121214	1.00E-04	0.00873027	1.00E-04	0.513844	0.0142677	0.00712486	0.430092	0.01362
0.994371	0.00562894	0.0159103	0.98399	1.00E-04	0.474924	1.00E-04	0.524876	1.00E-04	0.0390676	1.00E-04	1.00E-04	0.471366	0.489366	0.0406427	1.00E-04	1.00E-04	0.491191	0.467866	1.00E-04	0.00219407	1.00E-04	1.00E-04	0.0203679	0.425544	1.00E-04	0.551595	0.0127124	1.00E-04	0.00677225	0.546243	0.424256	0.000910203	1.00E-04	0.00890684	0.011851	1.00E-04	0.00214618	1.00E-04	0.547546	0.00617899	1.00E-04	0.419816	0.0121623
0.982729	0.0172707	0.0288325	0.971068	1.00E-04	0.524911	1.00E-04	0.474889	1.00E-04	0.028082	1.00E-04	1.00E-04	0.522123	0.449595	0.0288293	1.00E-04	1.00E-04	0.449858	0.521013	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0302917	0.478008	1.00E-04	0.4913	0.00513123	1.00E-04	0.0064792	0.496846	0.47589	1.00E-04	1.00E-04	0.0153537	0.00845414	1.00E-04	1.00E-04	1.00E-04	0.482395	0.0230296	0.001143	0.476442	0.00823678
0.999285	0.000715203	0.0158105	0.98409	1.00E-04	0.425336	1.00E-04	0.574464	1.00E-04	0.0381674	1.00E-04	1.00E-04	0.432068	0.529565	0.0372196	1.00E-04	1.00E-04	0.537716	0.424765	1.00E-04	1.00E-04	1.00E-04	0.00135169	0.0346353	0.374509	1.00E-04	0.589204	0.0115657	1.00E-04	0.00861833	0.586674	0.369772	1.00E-04	1.00E-04	0.0230706	0.00899528	1.00E-04	0.000694089	1.00E-04	0.573845	0.0229446	1.00E-04	0.37286	0.0203613
0.991652	0.0083476	0.0259362	0.973964	1.00E-04	0.449843	1.00E-04	0.549957	1.00E-04	0.0367212	1.00E-04	1.00E-04	0.443188	0.519891	0.0356142	1.00E-04	1.00E-04	0.514689	0.449396	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0356931	0.398277	1.00E-04	0.56563	0.0140385	1.00E-04	0.00559624	0.558157	0.396058	0.000630826	1.00E-04	0.0253191	0.00927513	1.00E-04	1.00E-04	0.00148912	0.553752	0.0279269	0.00053124	0.394449	0.0123771
0.9999	0.0001	0.00587072	0.988543	0.00558579	0.471152	1.00E-04	0.528648	1.00E-04	0.0155488	1.00E-04	1.00E-04	0.46413	0.520121	0.0206328	1.00E-04	1.00E-04	0.514897	0.464171	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0517231	0.412191	1.00E-04	0.535686	0.00124221	1.00E-04	1.00E-04	0.542305	0.409332	0.00666293	1.00E-04	0.0401575	1.00E-04	0.000760694	0.00774648	1.00E-04	0.535897	0.0400203	1.00E-04	0.40825	0.00702568
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.465582	1.00E-04	0.534218	1.00E-04	0.00799087	1.00E-04	1.00E-04	0.469012	0.522797	0.0107728	1.00E-04	1.00E-04	0.524004	0.464924	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0262857	0.402458	1.00E-04	0.570856	1.00E-04	1.00E-04	1.00E-04	0.581964	0.40167	0.0027574	1.00E-04	0.0132087	1.00E-04	1.00E-04	0.00306967	1.00E-04	0.5767	0.013035	1.00E-04	0.406695	1.00E-04
0.88915	0.11085	0.124175	0.841466	0.0343591	0.551085	0.0725046	0.349121	0.0272895	0.0854634	0.0561367	0.0198099	0.542848	0.295742	0.0720279	0.0883131	1.00E-04	0.29287	0.529726	0.0169627	0.0525497	0.0838063	0.0222477	0.0139314	0.495052	1.00E-04	0.332313	0.0407579	0.0826088	0.045868	0.308865	0.491249	0.0243579	0.000788414	0.00550522	0.0231075	0.0973297	0.0160965	0.0655504	0.29168	0.00768335	1.00E-04	0.470559	0.0278931
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.393045	1.00E-04	0.606755	1.00E-04	0.0335997	1.00E-04	1.00E-04	0.394776	0.571424	0.040365	1.00E-04	1.00E-04	0.567207	0.392128	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0307799	0.332906	1.00E-04	0.635914	0.0272399	1.00E-04	1.00E-04	0.625131	0.332032	1.00E-04	1.00E-04	0.0151966	0.00169473	1.00E-04	1.00E-04	1.00E-04	0.616935	0.0154606	1.00E-04	0.333414	0.0320959
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.418072	1.00E-04	0.581728	1.00E-04	0.0248921	1.00E-04	1.00E-04	0.422515	0.552393	0.0281734	1.00E-04	1.00E-04	0.554895	0.416632	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0161019	0.356998	1.00E-04	0.6265	0.0244202	1.00E-04	1.00E-04	0.612592	0.358454	1.00E-04	1.00E-04	0.00413441	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.600997	0.00424245	1.00E-04	0.362049	0.0322124
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.459539	1.00E-04	0.540261	1.00E-04	0.0125413	1.00E-04	1.00E-04	0.466272	0.520986	0.0167463	1.00E-04	1.00E-04	0.519168	0.463786	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.00999876	0.401628	1.00E-04	0.587974	0.00564353	1.00E-04	1.00E-04	0.588624	0.405233	1.00E-04	1.00E-04	1.00E-04	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.577856	9.99E-05	9.99E-05	0.411426	0.0101184
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.38999	1.00E-04	0.60981	1.00E-04	0.039096	1.00E-04	1.00E-04	0.392412	0.568292	0.0398632	1.00E-04	1.00E-04	0.568033	0.391804	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.016031	0.331169	1.00E-04	0.6524	0.0210392	1.00E-04	0.00173747	0.640039	0.33095	1.00E-04	1.00E-04	0.00593501	0.00565646	1.00E-04	1.00E-04	1.00E-04	0.630493	0.00417583	1.00E-04	0.335075	0.0241996
0.9999	0.0001	0.000823073	0.997437	0.00174041	0.359858	1.00E-04	0.639942	1.00E-04	0.0617653	1.00E-04	1.00E-04	0.361093	0.576941	0.0594262	1.00E-04	1.00E-04	0.584001	0.356273	1.00E-04	0.0148642	1.00E-04	1.00E-04	0.0361762	0.30731	1.00E-04	0.64135	0.0323208	1.00E-04	0.0149634	0.623575	0.299738	0.0030984	1.00E-04	0.0261041	0.0214192	1.00E-04	0.00245217	1.00E-04	0.604053	0.0262965	1.00E-04	0.306619	0.0388609
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.491672	1.00E-04	0.508128	1.00E-04	0.0162731	1.00E-04	1.00E-04	0.495846	0.48768	0.0213951	1.00E-04	1.00E-04	0.484211	0.494094	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.00664861	0.438244	1.00E-04	0.554707	9.99E-05	9.99E-05	9.99E-05	0.556284	0.443116	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.550137	9.99E-05	9.99E-05	0.448784	0.000480051
0.9999	0.0001	0.0102528	0.978907	0.0108404	0.393228	1.00E-04	0.606088	0.000583976	0.0503604	1.00E-04	1.00E-04	0.390844	0.558596	0.0544525	1.00E-04	1.00E-04	0.550443	0.394805	1.00E-04	0.0081632	1.00E-04	0.00694553	0.0329675	0.335382	1.00E-04	0.616342	0.032151	1.00E-04	0.0138607	0.588461	0.333529	0.00459997	1.00E-04	0.0271979	0.00897681	1.00E-04	0.013148	1.00E-04	0.586181	0.0246276	1.00E-04	0.329311	0.0374561
0.9999	0.0001	0.0135471	0.981253	0.00519978	0.407824	1.00E-04	0.591976	1.00E-04	0.0494535	1.00E-04	1.00E-04	0.405142	0.545205	0.0511698	1.00E-04	1.00E-04	0.54479	0.403741	1.00E-04	0.0126862	1.00E-04	0.00139202	0.0362893	0.352294	1.00E-04	0.597138	0.0341369	1.00E-04	0.00946212	0.584063	0.345093	0.00259431	1.00E-04	0.0244507	0.0201632	1.00E-04	0.00181343	1.00E-04	0.569718	0.0253043	1.00E-04	0.346706	0.0359954
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.348348	1.00E-04	0.651452	1.00E-04	0.0380373	1.00E-04	1.00E-04	0.355247	0.606516	0.0437699	1.00E-04	1.00E-04	0.603116	0.352814	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0355169	0.296776	1.00E-04	0.667307	0.0175902	1.00E-04	0.00652315	0.662006	0.29273	1.00E-04	1.00E-04	0.02085	0.00653767	1.00E-04	1.00E-04	1.00E-04	0.654134	0.0169201	1.00E-04	0.297085	0.0249234
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.389364	1.00E-04	0.610436	1.00E-04	0.0284717	1.00E-04	1.00E-04	0.389427	0.581901	0.0282129	1.00E-04	1.00E-04	0.583579	0.387908	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0283274	0.337214	1.00E-04	0.634058	0.0221118	1.00E-04	1.00E-04	0.629608	0.336925	1.00E-04	1.00E-04	0.0109554	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.622771	0.0121825	1.00E-04	0.332381	0.0321649
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.36305	1.00E-04	0.63675	1.00E-04	0.0302657	1.00E-04	1.00E-04	0.368837	0.600697	0.0308894	1.00E-04	1.00E-04	0.604172	0.364639	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.017607	0.30137	1.00E-04	0.680623	0.0203364	1.00E-04	1.00E-04	0.673956	0.301159	1.00E-04	1.00E-04	0.00414809	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.668279	0.00132963	1.00E-04	0.301193	0.0286985
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.446119	1.00E-04	0.553681	1.00E-04	0.00824006	1.00E-04	1.00E-04	0.452886	0.538674	0.0110412	1.00E-04	1.00E-04	0.542673	0.445986	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0423793	0.395004	1.00E-04	0.562217	0.00864365	1.00E-04	1.00E-04	0.55786	0.396271	1.00E-04	1.00E-04	0.0368252	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.559028	0.0329251	1.00E-04	0.396274	0.0112729
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.431533	1.00E-04	0.568267	1.00E-04	0.0300539	1.00E-04	1.00E-04	0.43373	0.536016	0.0332913	1.00E-04	1.00E-04	0.537206	0.429203	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0478454	0.379248	1.00E-04	0.572507	0.0219956	1.00E-04	1.00E-04	0.563038	0.377442	1.00E-04	1.00E-04	0.0371244	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.563609	0.0372788	1.00E-04	0.37514	0.0234729
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.446523	1.00E-04	0.553277	1.00E-04	0.0098126	1.00E-04	1.00E-04	0.454491	0.535496	0.0127903	1.00E-04	1.00E-04	0.534554	0.452356	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0348222	0.390082	1.00E-04	0.574696	0.00378514	1.00E-04	1.00E-04	0.579793	0.394841	1.00E-04	1.00E-04	0.0211817	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.57287	0.0179449	1.00E-04	0.400097	0.00858818
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.396494	1.00E-04	0.603306	1.00E-04	0.0205217	1.00E-04	1.00E-04	0.402797	0.576481	0.0159001	1.00E-04	1.00E-04	0.582134	0.401666	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0427371	0.34072	1.00E-04	0.616143	0.0128522	1.00E-04	1.00E-04	0.607864	0.341079	1.00E-04	1.00E-04	0.037805	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.610364	0.0387389	1.00E-04	0.339864	0.0105337
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.459293	1.00E-04	0.540507	1.00E-04	0.00440886	1.00E-04	1.00E-04	0.463431	0.53196	0.00804606	1.00E-04	1.00E-04	0.531311	0.460343	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0212565	0.398595	1.00E-04	0.579749	0.0119219	1.00E-04	1.00E-04	0.571077	0.404919	1.00E-04	1.00E-04	0.0116827	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.571453	0.00679441	1.00E-04	0.404146	0.017107
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.388954	1.00E-04	0.610846	1.00E-04	0.0193908	1.00E-04	1.00E-04	0.398345	0.582064	0.0224666	1.00E-04	1.00E-04	0.584245	0.392988	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0451712	0.331498	1.00E-04	0.622931	0.0228422	1.00E-04	1.00E-04	0.610539	0.333225	1.00E-04	1.00E-04	0.0329939	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.600778	0.0297906	1.00E-04	0.339378	0.0295545
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.303221	1.00E-04	0.696579	1.00E-04	0.0143512	1.00E-04	1.00E-04	0.308735	0.676714	0.0154716	1.00E-04	1.00E-04	0.678935	0.305293	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0790293	0.244973	1.00E-04	0.675598	0.0168963	1.00E-04	1.00E-04	0.678966	0.237033	1.00E-04	1.00E-04	0.0667055	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.67225	0.064366	1.00E-04	0.24327	0.0196138
0.90012	0.09988	0.0999978	0.765595	0.134407	0.0351595	0.1187	0.74449	0.101651	0.376105	0.0525177	0.0611987	0.0539741	0.456205	0.368806	0.0406712	0.0290363	0.453546	0.0481504	0.0597902	0.261016	0.032708	0.0794547	1.00E-04	1.00E-04	0.0294369	0.597184	0.9993	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.999201
0.905871	0.0941287	0.0956296	0.766886	0.137484	0.034064	0.112681	0.746982	0.106273	0.377372	0.0477991	0.0695547	0.0469161	0.458358	0.369038	0.0373323	0.0253894	0.460469	0.0446565	0.063115	0.263157	0.0307327	0.0872403	1.00E-04	1.00E-04	0.0277269	0.590944	0.9993	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.999201
0.906722	0.093278	0.090606	0.771134	0.13826	0.0309111	0.111267	0.751788	0.106035	0.386155	0.0446832	0.0687431	0.0456014	0.454817	0.374715	0.0376907	0.021315	0.455424	0.0474965	0.0633591	0.270513	0.0276575	0.0855996	1.00E-04	1.00E-04	0.024467	0.591563	0.9993	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.999201
0.899194	0.100806	0.0975157	0.767328	0.135156	0.0334033	0.117287	0.747624	0.101686	0.377731	0.0496912	0.0633583	0.0500847	0.459134	0.371137	0.0409531	0.0262267	0.454951	0.0447712	0.0619615	0.26974	0.0315018	0.0835459	1.00E-04	1.00E-04	0.0272731	0.587739	0.9993	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.999201
0.90743	0.0925696	0.0935783	0.769601	0.136821	0.039896	0.111174	0.7466	0.10233	0.378275	0.0454359	0.0666306	0.0555871	0.454072	0.373974	0.0366391	0.0220899	0.454323	0.0472555	0.0657193	0.263333	0.031895	0.0859482	1.00E-04	1.00E-04	0.0215337	0.59709	0.9993	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	9.99E-05	0.999201
